rcasiteid,rcapid,x,y
C0407F01,C0407F013,-117.25,48.31
C0407F01,C0407F014,-117.25,48.31
C0407F01,C0407F015,-117.25,48.31
C0407F02,C0407F021,-117.23,48.28
C0407F02,C0407F022,-117.23,48.28
C0407F02,C0407F023,-117.23,48.28
C0407F02,C0407F024,-117.23,48.28
C0407F02,C0407F025,-117.23,48.28
C0407F53,C0407F531,-117.36,48.29
C0407F53,C0407F532,-117.36,48.29
C0407F53,C0407F533,-117.36,48.29
C0407F53,C0407F534,-117.36,48.29
C0407F53,C0407F535,-117.36,48.29
C0407P95,C0407P951,-114.18,46.42
C0407P95,C0407P952,-114.18,46.42
C0407P95,C0407P953,-114.18,46.42
C0407P95,C0407P954,-114.18,46.42
C0407P95,C0407P955,-114.18,46.42
C0407X01,C0407X011,-116.76,46.89
C0407X01,C0407X012,-116.76,46.89
C0407X01,C0407X013,-116.76,46.89
C0407X01,C0407X014,-116.76,46.89
C0407X01,C0407X015,-116.76,46.89
C0407X51,C0407X511,-116.75,46.89
C0407X51,C0407X513,-116.75,46.89
C0407X51,C0407X514,-116.75,46.89
C0407X51,C0407X515,-116.75,46.89
C0408C01,C0408C011,-116.71,46.52
C0408C01,C0408C012,-116.71,46.52
C0408C01,C0408C013,-116.71,46.52
C0408C01,C0408C014,-116.71,46.52
C0408C01,C0408C015,-116.71,46.52
C0408C02,C0408C021,-116.82,46.66
C0408C02,C0408C022,-116.82,46.66
C0408C02,C0408C023,-116.82,46.66
C0408C02,C0408C024,-116.82,46.66
C0408C02,C0408C025,-116.82,46.66
C0408C03,C0408C031,-116.93,46.69
C0408C03,C0408C032,-116.93,46.69
C0408C03,C0408C033,-116.93,46.69
C0408C03,C0408C034,-116.93,46.69
C0408C03,C0408C035,-116.93,46.69
C0408C05,C0408C051,-116.87,47.42
C0408C05,C0408C052,-116.87,47.42
C0408C05,C0408C053,-116.87,47.42
C0408C05,C0408C054,-116.87,47.42
C0408C05,C0408C055,-116.87,47.42
C0408F03,C0408F031,-118.16,48.56
C0408F03,C0408F032,-118.16,48.56
C0408F03,C0408F033,-118.16,48.56
C0408F03,C0408F034,-118.16,48.56
C0408F03,C0408F035,-118.16,48.56
C0408F09,C0408F091,-116.72,47.46
C0408F09,C0408F092,-116.72,47.46
C0408F09,C0408F093,-116.72,47.46
C0408F09,C0408F094,-116.72,47.46
C0408F09,C0408F095,-116.72,47.46
C0408F10,C0408F101,-117.19,47.76
C0408F10,C0408F102,-117.19,47.76
C0408F10,C0408F103,-117.19,47.76
C0408F10,C0408F104,-117.19,47.76
C0408F10,C0408F105,-117.19,47.76
C0408F51,C0408F511,-117.67,48.01
C0408F51,C0408F512,-117.67,48.01
C0408F51,C0408F513,-117.67,48.01
C0408F51,C0408F514,-117.67,48.01
C0408F51,C0408F515,-117.67,48.01
C0408F52,C0408F521,-118.96,48.24
C0408F52,C0408F522,-118.96,48.24
C0408F52,C0408F523,-118.96,48.24
C0408F52,C0408F524,-118.96,48.24
C0408F52,C0408F525,-118.96,48.24
C0408P01,C0408P011,-117.84,48.49
C0408P01,C0408P012,-117.84,48.49
C0408P01,C0408P013,-117.84,48.49
C0408P01,C0408P014,-117.84,48.49
C0408P01,C0408P015,-117.84,48.49
C0408P03,C0408P031,-118.18,48.44
C0408P03,C0408P032,-118.18,48.44
C0408P03,C0408P033,-118.18,48.44
C0408P03,C0408P034,-118.18,48.44
C0408P03,C0408P035,-118.18,48.44
C0408P05,C0408P051,-117.07,47.7
C0408P05,C0408P052,-117.07,47.7
C0408P05,C0408P053,-117.07,47.7
C0408P05,C0408P054,-117.07,47.7
C0408P05,C0408P055,-117.07,47.7
C0408P06,C0408P061,-118.23,48.5
C0408P06,C0408P062,-118.23,48.5
C0408P06,C0408P063,-118.23,48.5
C0408P06,C0408P064,-118.23,48.5
C0408P06,C0408P065,-118.23,48.5
C0408P09,C0408P091,-116.45,46.54
C0408P09,C0408P092,-116.45,46.54
C0408P09,C0408P093,-116.45,46.54
C0408P09,C0408P094,-116.45,46.54
C0408P09,C0408P095,-116.45,46.54
C0408X01,C0408X011,-118.57,47.96
C0408X01,C0408X012,-118.57,47.96
C0408X01,C0408X013,-118.57,47.96
C0408X01,C0408X014,-118.57,47.96
C0408X01,C0408X015,-118.57,47.96
C0408X02,C0408X021,-116.87,46.73
C0408X02,C0408X022,-116.87,46.73
C0408X02,C0408X023,-116.87,46.73
C0408X02,C0408X024,-116.87,46.73
C0408X02,C0408X025,-116.87,46.73
C0408X51,C0408X511,-118.64,48.03
C0408X51,C0408X512,-118.64,48.03
C0408X51,C0408X513,-118.64,48.03
C0408X51,C0408X514,-118.64,48.03
C0408X51,C0408X515,-118.64,48.03
C0409C01,C0409C011,-114.17,47.67
C0409C01,C0409C012,-114.17,47.67
C0409C01,C0409C013,-114.17,47.67
C0409C01,C0409C014,-114.17,47.67
C0409C01,C0409C015,-114.17,47.67
C0409C02,C0409C021,-114.74,47.04
C0409C02,C0409C022,-114.74,47.04
C0409C02,C0409C023,-114.74,47.04
C0409C02,C0409C024,-114.74,47.04
C0409C02,C0409C025,-114.74,47.04
C0409C03,C0409C031,-114.19,48.34
C0409C03,C0409C032,-114.19,48.34
C0409C03,C0409C033,-114.19,48.34
C0409C03,C0409C034,-114.19,48.34
C0409C03,C0409C035,-114.19,48.34
C0409C09,C0409C091,-117.26,47.82
C0409C09,C0409C092,-117.26,47.82
C0409C09,C0409C093,-117.26,47.82
C0409C09,C0409C094,-117.26,47.82
C0409C09,C0409C095,-117.26,47.82
C0409F01,C0409F011,-114.71,48.16
C0409F01,C0409F012,-114.71,48.16
C0409F01,C0409F013,-114.71,48.16
C0409F01,C0409F014,-114.71,48.16
C0409F01,C0409F015,-114.71,48.16
C0409F02,C0409F021,-116.52,46.63
C0409F02,C0409F022,-116.52,46.63
C0409F02,C0409F023,-116.52,46.63
C0409F02,C0409F024,-116.52,46.63
C0409F02,C0409F025,-116.52,46.63
C0409F03,C0409F031,-115.83,46.46
C0409F03,C0409F032,-115.83,46.46
C0409F03,C0409F033,-115.83,46.46
C0409F03,C0409F034,-115.83,46.46
C0409F03,C0409F035,-115.83,46.46
C0409F07,C0409F071,-116.86,47.02
C0409F07,C0409F072,-116.86,47.02
C0409F07,C0409F073,-116.86,47.02
C0409F07,C0409F074,-116.86,47.02
C0409F07,C0409F075,-116.86,47.02
C0409F10,C0409F101,-117.53,48.69
C0409F10,C0409F102,-117.53,48.69
C0409F10,C0409F103,-117.53,48.69
C0409F10,C0409F104,-117.53,48.69
C0409F10,C0409F105,-117.53,48.69
C0409P01,C0409P011,-114.25,47.4
C0409P01,C0409P012,-114.25,47.4
C0409P01,C0409P013,-114.25,47.4
C0409P01,C0409P014,-114.25,47.4
C0409P01,C0409P015,-114.25,47.4
C0409P04,C0409P041,-117.01,47.53
C0409P04,C0409P042,-117.01,47.53
C0409P04,C0409P043,-117.01,47.53
C0409P04,C0409P044,-117.01,47.53
C0409P04,C0409P045,-117.01,47.53
C0409P05,C0409P051,-116.84,47.63
C0409P05,C0409P052,-116.84,47.63
C0409P05,C0409P053,-116.84,47.63
C0409P05,C0409P054,-116.84,47.63
C0409P05,C0409P055,-116.84,47.63
C0409P09,C0409P091,-117.33,48.39
C0409P09,C0409P092,-117.33,48.39
C0409P09,C0409P093,-117.33,48.39
C0409P09,C0409P094,-117.33,48.39
C0409P09,C0409P095,-117.33,48.39
C0409P96,C0409P961,-114.64,47.51
C0409P96,C0409P962,-114.64,47.51
C0409P96,C0409P963,-114.64,47.51
C0409P96,C0409P964,-114.64,47.51
C0409P96,C0409P965,-114.64,47.51
C0409R01,C0409R011,-114.34,47.54
C0409R01,C0409R012,-114.34,47.54
C0409R01,C0409R013,-114.34,47.54
C0409R01,C0409R014,-114.34,47.54
C0409R01,C0409R015,-114.34,47.54
C0410R51,C0410R511,-114.53,47.89
C0410R51,C0410R512,-114.53,47.89
C0410R51,C0410R513,-114.53,47.89
C0410R51,C0410R514,-114.53,47.89
C0410R51,C0410R515,-114.53,47.89
C0410W03,C0410W031,-116.87,48.3
C0410W03,C0410W032,-116.87,48.3
C0410W03,C0410W033,-116.87,48.3
C0410W03,C0410W034,-116.87,48.3
C0410W03,C0410W035,-116.87,48.3
C0410W06,C0410W061,-116.82,48.08
C0410W06,C0410W062,-116.82,48.08
C0410W06,C0410W063,-116.82,48.08
C0410W06,C0410W064,-116.82,48.08
C0410W06,C0410W065,-116.82,48.08
C0410W97,C0410W971,-114.8,48.03
C0410W97,C0410W972,-114.8,48.03
C0410W97,C0410W973,-114.8,48.03
C0410W97,C0410W974,-114.8,48.03
C0410W97,C0410W975,-114.8,48.03
C0411F01,C0411F011,-115.75,46.56
C0411F01,C0411F012,-115.75,46.56
C0411F01,C0411F013,-115.75,46.56
C0411F01,C0411F014,-115.75,46.56
C0411F01,C0411F015,-115.75,46.56
C0411F08,C0411F081,-116.1,46.97
C0411F08,C0411F082,-116.1,46.97
C0411F08,C0411F083,-116.1,46.97
C0411F08,C0411F084,-116.1,46.97
C0411F08,C0411F085,-116.1,46.97
C0412F04,C0412F041,-116.04,45.89
C0412F04,C0412F042,-116.04,45.89
C0412F04,C0412F043,-116.04,45.89
C0412F04,C0412F044,-116.04,45.89
C0412F04,C0412F045,-116.04,45.89
C0412F12,C0412F121,-114.42,48.13
C0412F12,C0412F122,-114.42,48.13
C0412F12,C0412F123,-114.42,48.13
C0412F12,C0412F124,-114.42,48.13
C0412F12,C0412F125,-114.42,48.13
C0412R13,C0412R131,-114.84,47.47
C0412R13,C0412R132,-114.84,47.47
C0412R13,C0412R133,-114.84,47.47
C0412R13,C0412R134,-114.84,47.47
C0412R13,C0412R135,-114.84,47.47
F0404F01,F0404F011,-117.46,48.67
F0404F01,F0404F012,-117.46,48.67
F0404F01,F0404F013,-117.46,48.67
F0404F01,F0404F014,-117.46,48.67
F0404F01,F0404F015,-117.46,48.67
F0404F03,F0404F031,-119.03,48.8
F0404F03,F0404F032,-119.03,48.8
F0404F03,F0404F033,-119.03,48.8
F0404F03,F0404F034,-119.03,48.8
F0404F03,F0404F035,-119.03,48.8
F0404R04,F0404R041,-118.56,48.6
F0404R04,F0404R042,-118.56,48.6
F0404R04,F0404R043,-118.56,48.6
F0404R04,F0404R044,-118.56,48.6
F0404R04,F0404R045,-118.56,48.6
F0412F04,F0412F041,-115.47,45.83
F0412F04,F0412F042,-115.47,45.83
F0412F04,F0412F043,-115.47,45.83
F0412F04,F0412F044,-115.47,45.83
F0412F04,F0412F045,-115.47,45.83
C0401C02,C0401C021,-110.62,46.04
C0401C02,C0401C022,-110.62,46.04
C0401C02,C0401C023,-110.62,46.04
C0401C02,C0401C024,-110.62,46.04
C0401C02,C0401C025,-110.62,46.04
C0401C03,C0401C031,-111.29,45.69
C0401C03,C0401C032,-111.29,45.69
C0401C03,C0401C033,-111.29,45.69
C0401C03,C0401C034,-111.29,45.69
C0401C03,C0401C035,-111.29,45.69
C0401C07,C0401C071,-109.88,46.03
C0401C07,C0401C072,-109.88,46.03
C0401C07,C0401C073,-109.88,46.03
C0401C07,C0401C074,-109.88,46.03
C0401C07,C0401C075,-109.88,46.03
C0401C90,C0401C901,-112.8,48.8
C0401C90,C0401C902,-112.8,48.8
C0401C90,C0401C903,-112.8,48.8
C0401C90,C0401C904,-112.8,48.8
C0401C90,C0401C905,-112.8,48.8
C0401F03,C0401F031,-111.9,46.73
C0401F03,C0401F032,-111.9,46.73
C0401F03,C0401F033,-111.9,46.73
C0401F03,C0401F034,-111.9,46.73
C0401F03,C0401F035,-111.9,46.73
C0401P01,C0401P011,-110.15,46.9
C0401P01,C0401P012,-110.15,46.9
C0401P01,C0401P013,-110.15,46.9
C0401P01,C0401P014,-110.15,46.9
C0401P01,C0401P015,-110.15,46.9
C0401P03,C0401P031,-111.26,45.96
C0401P03,C0401P032,-111.26,45.96
C0401P03,C0401P033,-111.26,45.96
C0401P03,C0401P034,-111.26,45.96
C0401P03,C0401P035,-111.26,45.96
C0401P04,C0401P041,-112.55,45.94
C0401P04,C0401P042,-112.55,45.94
C0401P04,C0401P043,-112.55,45.94
C0401P04,C0401P044,-112.55,45.94
C0401P04,C0401P045,-112.55,45.94
C0401P99,C0401P991,-109.88,46.1
C0401P99,C0401P992,-109.88,46.1
C0401P99,C0401P993,-109.88,46.1
C0401P99,C0401P994,-109.88,46.1
C0401P99,C0401P995,-109.88,46.1
C0401R04,C0401R041,-110.65,45.8
C0401R04,C0401R042,-110.65,45.8
C0401R04,C0401R043,-110.65,45.8
C0401R04,C0401R044,-110.65,45.8
C0401R04,C0401R045,-110.65,45.8
C0401X51,C0401X511,-111.26,45.96
C0401X51,C0401X512,-111.26,45.96
C0401X51,C0401X513,-111.26,45.96
C0401X51,C0401X514,-111.26,45.96
C0401X51,C0401X515,-111.26,45.96
C0402C05,C0402C051,-110.88,46.55
C0402C05,C0402C052,-110.88,46.55
C0402C05,C0402C053,-110.88,46.55
C0402C05,C0402C054,-110.88,46.55
C0402C05,C0402C055,-110.88,46.55
C0402F02,C0402F021,-110.23,45.74
C0402F02,C0402F022,-110.23,45.74
C0402F02,C0402F023,-110.23,45.74
C0402F02,C0402F024,-110.23,45.74
C0402F02,C0402F025,-110.23,45.74
C0402F04,C0402F041,-110.55,45.94
C0402F04,C0402F042,-110.55,45.94
C0402F04,C0402F043,-110.55,45.94
C0402F04,C0402F044,-110.55,45.94
C0402F04,C0402F045,-110.55,45.94
C0402F05,C0402F051,-114.13,46.42
C0402F05,C0402F052,-114.13,46.42
C0402F05,C0402F053,-114.13,46.42
C0402F05,C0402F054,-114.13,46.42
C0402F05,C0402F055,-114.13,46.42
C0402F97,C0402F971,-114.14,46.43
C0402F97,C0402F972,-114.14,46.43
C0402F97,C0402F973,-114.14,46.43
C0402F97,C0402F974,-114.14,46.43
C0402F97,C0402F975,-114.14,46.43
C0402P01,C0402P011,-110.23,45.75
C0402P01,C0402P012,-110.23,45.75
C0402P01,C0402P013,-110.23,45.75
C0402P01,C0402P014,-110.23,45.75
C0402P01,C0402P015,-110.23,45.75
C0402P02,C0402P021,-112.18,45.75
C0402P02,C0402P022,-112.18,45.75
C0402P02,C0402P023,-112.18,45.75
C0402P02,C0402P024,-112.18,45.75
C0402P02,C0402P025,-112.18,45.75
C0402P05,C0402P051,-111.91,46.08
C0402P05,C0402P052,-111.91,46.08
C0402P05,C0402P053,-111.91,46.08
C0402P05,C0402P054,-111.91,46.08
C0402P05,C0402P055,-111.91,46.08
C0402W04,C0402W041,-111.21,46.7
C0402W04,C0402W042,-111.21,46.7
C0402W04,C0402W043,-111.21,46.7
C0402W04,C0402W044,-111.21,46.7
C0402W04,C0402W045,-111.21,46.7
C0403P54,C0403P541,-109.94,47.22
C0403P54,C0403P542,-109.94,47.22
C0403P54,C0403P543,-109.94,47.22
C0403P54,C0403P544,-109.94,47.22
C0403P54,C0403P545,-109.94,47.22
C0404C03,C0404C031,-114.03,47.15
C0404C03,C0404C032,-114.03,47.15
C0404C03,C0404C033,-114.03,47.15
C0404C03,C0404C034,-114.03,47.15
C0404C03,C0404C035,-114.03,47.15
C0404P01,C0404P011,-110.13,47.26
C0404P01,C0404P012,-110.13,47.26
C0404P01,C0404P013,-110.13,47.26
C0404P01,C0404P014,-110.13,47.26
C0404P01,C0404P015,-110.13,47.26
C0404R01,C0404R011,-113.38,46.96
C0404R01,C0404R012,-113.38,46.96
C0404R01,C0404R013,-113.38,46.96
C0404R01,C0404R014,-113.38,46.96
C0404R01,C0404R015,-113.38,46.96
C0404R02,C0404R021,-112.6,46.09
C0404R02,C0404R022,-112.6,46.09
C0404R02,C0404R023,-112.6,46.09
C0404R02,C0404R024,-112.6,46.09
C0404R02,C0404R025,-112.6,46.09
C0404R03,C0404R031,-112.73,46.04
C0404R03,C0404R032,-112.73,46.04
C0404R03,C0404R033,-112.73,46.04
C0404R03,C0404R034,-112.73,46.04
C0404R03,C0404R035,-112.73,46.04
C0404R08,C0404R081,-112.78,45.96
C0404R08,C0404R082,-112.78,45.96
C0404R08,C0404R083,-112.78,45.96
C0404R08,C0404R084,-112.78,45.96
C0404R08,C0404R085,-112.78,45.96
C0405C04,C0405C041,-110.3,47.1
C0405C04,C0405C042,-110.3,47.1
C0405C04,C0405C043,-110.3,47.1
C0405C04,C0405C044,-110.3,47.1
C0405C04,C0405C045,-110.3,47.1
C0405C05,C0405C051,-110.28,46.56
C0405C05,C0405C052,-110.28,46.56
C0405C05,C0405C053,-110.28,46.56
C0405C05,C0405C054,-110.28,46.56
C0405C05,C0405C055,-110.28,46.56
C0405C06,C0405C061,-112.08,46.24
C0405C06,C0405C062,-112.08,46.24
C0405C06,C0405C063,-112.08,46.24
C0405C06,C0405C064,-112.08,46.24
C0405C06,C0405C065,-112.08,46.24
C0405R02,C0405R021,-113.94,46.45
C0405R02,C0405R022,-113.94,46.45
C0405R02,C0405R023,-113.94,46.45
C0405R02,C0405R024,-113.94,46.45
C0405R02,C0405R025,-113.94,46.45
C0405R03,C0405R031,-112.56,48.1
C0405R03,C0405R032,-112.56,48.1
C0405R03,C0405R033,-112.56,48.1
C0405R03,C0405R034,-112.56,48.1
C0405R03,C0405R035,-112.56,48.1
C0405R05,C0405R051,-112.61,46.97
C0405R05,C0405R052,-112.61,46.97
C0405R05,C0405R053,-112.61,46.97
C0405R05,C0405R054,-112.61,46.97
C0405R05,C0405R055,-112.61,46.97
C0405W01,C0405W011,-112.38,46.16
C0405W01,C0405W012,-112.38,46.16
C0405W01,C0405W013,-112.38,46.16
C0405W01,C0405W014,-112.38,46.16
C0405W01,C0405W015,-112.38,46.16
C0405X51,C0405X511,-111.78,47.21
C0405X51,C0405X512,-111.78,47.21
C0405X51,C0405X513,-111.78,47.21
C0405X51,C0405X514,-111.78,47.21
C0405X51,C0405X515,-111.78,47.21
C0406F01,C0406F011,-112.01,46.48
C0406F01,C0406F012,-112.01,46.48
C0406F01,C0406F013,-112.01,46.48
C0406F01,C0406F014,-112.01,46.48
C0406F01,C0406F015,-112.01,46.48
C0406F05,C0406F051,-113.13,46.91
C0406F05,C0406F052,-113.13,46.91
C0406F05,C0406F053,-113.13,46.91
C0406F05,C0406F054,-113.13,46.91
C0406F05,C0406F055,-113.13,46.91
C0406P51,C0406P511,-113.95,46.44
C0406P51,C0406P512,-113.95,46.44
C0406P51,C0406P513,-113.95,46.44
C0406P51,C0406P514,-113.95,46.44
C0406P51,C0406P515,-113.95,46.44
C0406R05,C0406R051,-112.76,45.56
C0406R05,C0406R052,-112.76,45.56
C0406R05,C0406R053,-112.76,45.56
C0406R05,C0406R054,-112.76,45.56
C0406R05,C0406R055,-112.76,45.56
C0407C01,C0407C011,-112.72,46.48
C0407C01,C0407C012,-112.72,46.48
C0407C01,C0407C013,-112.72,46.48
C0407C01,C0407C014,-112.72,46.48
C0407C01,C0407C015,-112.72,46.48
C0407C02,C0407C021,-113.16,46.67
C0407C02,C0407C022,-113.16,46.67
C0407C02,C0407C023,-113.16,46.67
C0407C02,C0407C024,-113.16,46.67
C0407C02,C0407C025,-113.16,46.67
C0407C03,C0407C031,-113.23,46.6
C0407C03,C0407C032,-113.23,46.6
C0407C03,C0407C033,-113.23,46.6
C0407C03,C0407C034,-113.23,46.6
C0407C03,C0407C035,-113.23,46.6
C0407C56,C0407C561,-113.18,46.61
C0407C56,C0407C562,-113.18,46.61
C0407C56,C0407C563,-113.18,46.61
C0407C56,C0407C564,-113.18,46.61
C0407C56,C0407C565,-113.18,46.61
C0407F52,C0407F521,-111.13,45.63
C0407F52,C0407F522,-111.13,45.63
C0407F52,C0407F523,-111.13,45.63
C0407F52,C0407F524,-111.13,45.63
C0407F52,C0407F525,-111.13,45.63
C0407P01,C0407P011,-114.08,47.41
C0407P01,C0407P012,-114.08,47.41
C0407P01,C0407P013,-114.08,47.41
C0407P01,C0407P014,-114.08,47.41
C0407P01,C0407P015,-114.08,47.41
C0407R01,C0407R011,-111.29,45.49
C0407R01,C0407R012,-111.29,45.49
C0407R01,C0407R013,-111.29,45.49
C0407R01,C0407R014,-111.29,45.49
C0407R01,C0407R015,-111.29,45.49
C0407R03,C0407R031,-112.51,45.9
C0407R03,C0407R032,-112.51,45.9
C0407R03,C0407R033,-112.51,45.9
C0407R03,C0407R034,-112.51,45.9
C0407R03,C0407R035,-112.51,45.9
C0407R51,C0407R511,-112.56,48.03
C0407R51,C0407R512,-112.56,48.03
C0407R51,C0407R513,-112.56,48.03
C0407R51,C0407R514,-112.56,48.03
C0407R51,C0407R515,-112.56,48.03
C0407R53,C0407R531,-113.39,46.21
C0407R53,C0407R532,-113.39,46.21
C0407R53,C0407R533,-113.39,46.21
C0407R53,C0407R534,-113.39,46.21
C0407R53,C0407R535,-113.39,46.21
C0407W03,C0407W031,-110.47,47.6
C0407W03,C0407W032,-110.47,47.6
C0407W03,C0407W033,-110.47,47.6
C0407W03,C0407W034,-110.47,47.6
C0407W03,C0407W035,-110.47,47.6
C0408C04,C0408C041,-110.26,47.23
C0408C04,C0408C042,-110.26,47.23
C0408C04,C0408C043,-110.26,47.23
C0408C04,C0408C044,-110.26,47.23
C0408C04,C0408C045,-110.26,47.23
C0409W02,C0409W021,-114.02,46.49
C0409W02,C0409W022,-114.02,46.49
C0409W02,C0409W023,-114.02,46.49
C0409W02,C0409W024,-114.02,46.49
C0409W02,C0409W025,-114.02,46.49
C0410W01,C0410W011,-112.52,47.87
C0410W01,C0410W012,-112.52,47.87
C0410W01,C0410W013,-112.52,47.87
C0410W01,C0410W014,-112.52,47.87
C0410W01,C0410W015,-112.52,47.87
C0410W02,C0410W021,-113.19,46.18
C0410W02,C0410W022,-113.19,46.18
C0410W02,C0410W023,-113.19,46.18
C0410W02,C0410W024,-113.19,46.18
C0410W02,C0410W025,-113.19,46.18
C0410W05,C0410W051,-113.58,45.47
C0410W05,C0410W052,-113.58,45.47
C0410W05,C0410W053,-113.58,45.47
C0410W05,C0410W054,-113.58,45.47
C0410W05,C0410W055,-113.58,45.47
C0411C01,C0411C011,-110.52,45.93
C0411C01,C0411C012,-110.52,45.93
C0411C01,C0411C013,-110.52,45.93
C0411C01,C0411C014,-110.52,45.93
C0411C01,C0411C015,-110.52,45.93
C0411C02,C0411C021,-109.15,46.19
C0411C02,C0411C022,-109.15,46.19
C0411C02,C0411C023,-109.15,46.19
C0411C02,C0411C024,-109.15,46.19
C0411C02,C0411C025,-109.15,46.19
C0411C04,C0411C041,-110.58,45.95
C0411C04,C0411C042,-110.58,45.95
C0411C04,C0411C043,-110.58,45.95
C0411C04,C0411C044,-110.58,45.95
C0411C04,C0411C045,-110.58,45.95
C0411F03,C0411F031,-113.13,45.94
C0411F03,C0411F032,-113.13,45.94
C0411F03,C0411F033,-113.13,45.94
C0411F03,C0411F034,-113.13,45.94
C0411F03,C0411F035,-113.13,45.94
C0411F11,C0411F111,-111.18,45.53
C0411F11,C0411F112,-111.18,45.53
C0411F11,C0411F113,-111.18,45.53
C0411F11,C0411F114,-111.18,45.53
C0411F11,C0411F115,-111.18,45.53
C0411F95,C0411F951,-113.27,47.12
C0411F95,C0411F952,-113.27,47.12
C0411F95,C0411F953,-113.27,47.12
C0411F95,C0411F954,-113.27,47.12
C0411F95,C0411F955,-113.27,47.12
C0411P01,C0411P011,-110.13,46.06
C0411P01,C0411P012,-110.13,46.06
C0411P01,C0411P013,-110.13,46.06
C0411P01,C0411P014,-110.13,46.06
C0411P01,C0411P015,-110.13,46.06
C0411P06,C0411P061,-110.62,46.04
C0411P06,C0411P062,-110.62,46.04
C0411P06,C0411P063,-110.62,46.04
C0411P06,C0411P064,-110.62,46.04
C0411P06,C0411P065,-110.62,46.04
C0411R02,C0411R021,-112.18,46.71
C0411R02,C0411R022,-112.18,46.71
C0411R02,C0411R023,-112.18,46.71
C0411R02,C0411R024,-112.18,46.71
C0411R02,C0411R025,-112.18,46.71
C0411R03,C0411R031,-110.62,45.66
C0411R03,C0411R032,-110.62,45.66
C0411R03,C0411R033,-110.62,45.66
C0411R03,C0411R034,-110.62,45.66
C0411R03,C0411R035,-110.62,45.66
C0411R05,C0411R051,-110.26,47.18
C0411R05,C0411R052,-110.26,47.18
C0411R05,C0411R053,-110.26,47.18
C0411R05,C0411R054,-110.26,47.18
C0411R05,C0411R055,-110.26,47.18
C0411R06,C0411R061,-112.85,48.81
C0411R06,C0411R062,-112.85,48.81
C0411R06,C0411R063,-112.85,48.81
C0411R06,C0411R064,-112.85,48.81
C0411R06,C0411R065,-112.85,48.81
C0411R08,C0411R081,-113.33,46.52
C0411R08,C0411R082,-113.33,46.52
C0411R08,C0411R083,-113.33,46.52
C0411R08,C0411R084,-113.33,46.52
C0411R08,C0411R085,-113.33,46.52
C0411R10,C0411R101,-109.72,47.2
C0411R10,C0411R102,-109.72,47.2
C0411R10,C0411R103,-109.72,47.2
C0411R10,C0411R104,-109.72,47.2
C0411R10,C0411R105,-109.72,47.2
C0411R11,C0411R111,-109.66,48.36
C0411R11,C0411R112,-109.66,48.36
C0411R11,C0411R113,-109.66,48.36
C0411R11,C0411R114,-109.66,48.36
C0411R11,C0411R115,-109.66,48.36
C0411X01,C0411X011,-110.16,47.15
C0411X01,C0411X012,-110.16,47.15
C0411X01,C0411X013,-110.16,47.15
C0411X01,C0411X014,-110.16,47.15
C0411X01,C0411X015,-110.16,47.15
C0411X02,C0411X021,-110.14,47.34
C0411X02,C0411X022,-110.14,47.34
C0411X02,C0411X023,-110.14,47.34
C0411X02,C0411X024,-110.14,47.34
C0411X02,C0411X025,-110.14,47.34
C0411X03,C0411X031,-110.08,47.6
C0411X03,C0411X032,-110.08,47.6
C0411X03,C0411X033,-110.08,47.6
C0411X03,C0411X034,-110.08,47.6
C0411X03,C0411X035,-110.08,47.6
C0412C01,C0412C011,-111.78,47.68
C0412C01,C0412C012,-111.78,47.68
C0412C01,C0412C013,-111.78,47.68
C0412C01,C0412C014,-111.78,47.68
C0412C01,C0412C015,-111.78,47.68
C0412C97,C0412C971,-112.34,47.9
C0412C97,C0412C972,-112.34,47.9
C0412C97,C0412C973,-112.34,47.9
C0412C97,C0412C974,-112.34,47.9
C0412C97,C0412C975,-112.34,47.9
C0412F02,C0412F021,-110.37,46.43
C0412F02,C0412F022,-110.37,46.43
C0412F02,C0412F023,-110.37,46.43
C0412F02,C0412F024,-110.37,46.43
C0412F02,C0412F025,-110.37,46.43
C0412F08,C0412F081,-112.69,46.71
C0412F08,C0412F082,-112.69,46.71
C0412F08,C0412F083,-112.69,46.71
C0412F08,C0412F084,-112.69,46.71
C0412F08,C0412F085,-112.69,46.71
C0412P01,C0412P011,-111.73,45.93
C0412P01,C0412P012,-111.73,45.93
C0412P01,C0412P013,-111.73,45.93
C0412P01,C0412P014,-111.73,45.93
C0412P01,C0412P015,-111.73,45.93
C0412P03,C0412P031,-110.43,46.37
C0412P03,C0412P032,-110.43,46.37
C0412P03,C0412P033,-110.43,46.37
C0412P03,C0412P034,-110.43,46.37
C0412P03,C0412P035,-110.43,46.37
C0412P05,C0412P051,-111.18,45.69
C0412P05,C0412P052,-111.18,45.69
C0412P05,C0412P053,-111.18,45.69
C0412P05,C0412P054,-111.18,45.69
C0412P05,C0412P055,-111.18,45.69
C0412P99,C0412P991,-111.45,45.7
C0412P99,C0412P992,-111.45,45.7
C0412P99,C0412P993,-111.45,45.7
C0412P99,C0412P994,-111.45,45.7
C0412P99,C0412P995,-111.45,45.7
C0412R02,C0412R021,-113.57,45.58
C0412R02,C0412R022,-113.57,45.58
C0412R02,C0412R023,-113.57,45.58
C0412R02,C0412R024,-113.57,45.58
C0412R02,C0412R025,-113.57,45.58
C0412R03,C0412R031,-113.13,46.99
C0412R03,C0412R032,-113.13,46.99
C0412R03,C0412R033,-113.13,46.99
